1, 64.71
2, 73.4
3, 77.79
4, 81.57
5, 82.45
6, 82.87
7, 84.48
8, 85.5
9, 85.51
10, 85.97
11, 86.48
12, 86.45
13, 86.13
14, 87.41
15, 87.66
16, 87.39
17, 88.32
18, 89.11
19, 89.01
20, 88.78
21, 89.94
22, 90.43
23, 90.68
24, 89.89
25, 90.22
26, 89.39
27, 90.96
28, 90.56
29, 90.7
30, 90.66
31, 90.93
32, 90.78
33, 90.17
34, 90.31
35, 89.82
36, 91.02
37, 90.54
38, 90.8
39, 90.69
40, 91.15
41, 91.47
42, 91.44
43, 90.98
44, 91.34
45, 91.17
46, 91.28
47, 91.4
48, 91.46
49, 91.22
50, 91.11
51, 91.49
52, 91.12
53, 91.18
54, 91.45
55, 91.45
56, 91.45
57, 91.39
58, 91.51
59, 91.24
60, 91.46
61, 91.76
62, 91.92
63, 91.9
64, 91.82
65, 91.87
66, 92.02
67, 91.93
68, 91.93
69, 92.02
70, 91.9
71, 91.91
72, 91.88
73, 91.83
74, 91.88
75, 91.95
76, 91.73
77, 91.79
78, 91.82
79, 91.54
80, 91.96
81, 91.95
82, 92.02
83, 91.94
84, 92.05
85, 91.92
86, 91.95
87, 92.12
88, 92.12
89, 92.09
90, 92.12
91, 92.15
92, 91.96
93, 92.0
94, 92.02
95, 92.02
96, 92.02
97, 92.13
98, 92.09
99, 92.11
100, 92.11
101, 92.05
102, 92.19
103, 92.04
104, 92.07
105, 91.96
106, 92.12
107, 92.06
108, 92.11
109, 92.09
110, 92.04
111, 91.94
112, 91.96
113, 91.98
114, 92.04
115, 92.03
116, 92.18
117, 91.93
118, 92.09
119, 91.95
120, 92.0
121, 92.05
122, 92.0
123, 92.04
124, 92.04
125, 92.03
126, 92.11
127, 92.01
128, 92.08
129, 91.99
130, 92.14
131, 92.13
132, 92.03
133, 92.09
134, 92.17
135, 92.08
136, 92.08
137, 92.02
138, 92.01
139, 92.04
140, 92.0
141, 92.03
142, 92.04
143, 92.12
144, 92.06
145, 92.02
146, 91.96
147, 92.04
148, 91.97
149, 92.07
150, 92.12
151, 92.03
152, 92.08
153, 92.1
154, 92.08
155, 92.06
156, 92.02
157, 92.06
158, 92.1
159, 92.02
160, 92.08
161, 92.12
162, 92.11
163, 92.09
164, 92.14
165, 92.06
166, 92.07
167, 92.05
168, 92.18
169, 92.12
170, 92.15
171, 92.15
172, 92.1
173, 91.96
174, 92.21
175, 92.02
176, 92.08
177, 92.1
178, 91.98
179, 92.05
180, 92.08
181, 92.01
182, 91.96
183, 92.07
184, 92.0
185, 92.13
186, 92.08
187, 92.11
188, 91.98
189, 92.11
190, 92.04
191, 92.22
192, 92.16
193, 92.09
194, 92.11
195, 92.07
196, 92.06
197, 92.1
198, 92.07
199, 92.06
200, 92.04
